source_run,condition_id,condition_state,run_type,scenario_key,persona_key,message_count,agent_a_turn_count,agent_b_turn_count,memory_snapshot_count,candidate_count,unique_route_count,state_task_variable_agreement,active_constraint_agreement,current_route_agreement,agent_a_constraint_count,agent_b_constraint_count,agent_a_clarification_count,agent_b_clarification_count,final_agent_a_focus,final_agent_b_focus,focus_disagreement_count
20260714_115109_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_121450_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-ef0bd214a0-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,11,6,5,11,4,3,1.0,1.0,0.0,3,3,1,0,route,confirmation,9
20260714_124218_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_130619_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-c8cdc3a140-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,4,3,1.0,0.0,0.0,3,2,3,0,route,alternative,14
20260714_134805_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-f710604b15-T,completed,text_only,morning_peak_cross_city,focused_commuter,11,6,5,11,4,3,1.0,1.0,0.0,3,3,0,0,transfers,confirmation,9
20260714_141312_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-f710604b15-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,9,5,4,9,0,0,0.6666666666666666,1.0,1.0,0,0,3,0,time,route,4
20260714_141551_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-88fe7c09fa-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,route,confirmation,6
20260714_143931_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-88fe7c09fa-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,17,9,8,17,5,3,1.0,1.0,1.0,3,3,2,0,route,confirmation,12
20260714_151058_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-cbca06a0db-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260714_153446_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-cbca06a0db-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,15,8,7,15,0,0,0.6666666666666666,1.0,1.0,0,0,2,0,route,clarification,8
20260714_155519_b-n0001,C-MPCC-CAR-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-05cb43dab4-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,19,10,9,19,6,5,1.0,0.0,0.0,3,2,1,0,route,clarification,11
20260714_163304_b-n0001,C-MPCC-CAR-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-05cb43dab4-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,5,3,2,5,0,0,0.0,1.0,1.0,0,0,1,0,route,route,0
20260714_163449_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-9a17659a4e-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260714_165246_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-9a17659a4e-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,13,7,6,13,4,3,1.0,1.0,1.0,3,3,2,0,route,confirmation,10
20260714_171156_b-n0001,C-MPCC-DST-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-29fa4af5a7-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260714_172943_b-n0001,C-MPCC-DST-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-29fa4af5a7-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,13,7,6,13,4,3,1.0,1.0,1.0,3,3,2,0,route,confirmation,10
20260714_174904_b-n0001,C-MPCC-DST-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-7ab6caf16e-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,4,3,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260714_180723_b-n0001,C-MPCC-DST-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-7ab6caf16e-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,0,0,0.0,1.0,1.0,0,0,3,0,time,route,4
20260714_181029_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-a8803226b9-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,7
20260714_182818_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-a8803226b9-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,15,8,7,15,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,11
20260714_184727_b-n0001,C-MPCC-RAN-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-228d1f9648-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,5
20260714_190452_b-n0001,C-MPCC-RAN-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-228d1f9648-A,interrupted,audio_variant,morning_peak_cross_city,risk_averse_novice,7,4,3,7,2,2,1.0,1.0,1.0,2,2,1,0,route,reliability,4
20260714_192822_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-e64bae7a92-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,5
20260714_194617_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-e64bae7a92-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,20,10,10,20,8,7,1.0,0.0,0.0,3,1,2,0,transfers,route,15
20260715_030016_b-n0001,C-MT-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-1b2f1d53bf-T,completed,text_only,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260715_033407_b-n0001,C-MT-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-1b2f1d53bf-A,completed,audio_variant,midday_transfer,focused_commuter,20,10,10,20,3,3,1.0,1.0,1.0,3,3,4,0,route,time,15
20260715_040811_b-n0001,C-AC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-471fc737cd-T,not_started,text_only,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260715_040857_b-n0001,C-AC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-471fc737cd-A,not_started,audio_variant,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260715_040941_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-225ad01a7e-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_043301_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-225ad01a7e-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,13,7,6,13,4,3,1.0,0.0,0.0,3,2,2,0,route,clarification,8
20260715_055043_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-d794cc44ac-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260715_061431_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-d794cc44ac-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,4,3,1.0,0.0,0.0,3,2,3,0,route,route,10
20260711_155549_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-5b94920bfc-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,13,7,6,13,6,5,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,10
20260711_161151_b-n0001,C-MPCC-DST-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-5b94920bfc-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,15,8,7,15,6,5,1.0,1.0,0.0,3,3,1,0,reliability,confirmation,12
20260711_161752_b-n0001,C-MT-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-a971e6256d-T,completed,text_only,midday_transfer,risk_averse_novice,11,6,5,11,4,2,1.0,0.0,1.0,3,2,1,0,route,clarification,6
20260711_163055_b-n0001,C-MT-FC-CLEAN-PIP-FWH-MP3M4-DEFAU-MED-I0-822f2e47a0-T,completed,text_only,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260711_163155_b-n0001,C-MT-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-a971e6256d-A,completed,audio_variant,midday_transfer,risk_averse_novice,15,8,7,15,0,0,0.0,1.0,1.0,0,0,5,0,time,route,10
20260711_163827_b-n0001,C-AC-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-4790f491a9-T,completed,text_only,airport_connection,crowd_averse_rider,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260711_164528_b-n0001,C-MT-FC-CLEAN-PIP-FWH-MP3M4-DEFAU-MED-I0-822f2e47a0-A,completed,audio_variant,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260711_164958_b-n0001,C-AC-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-4790f491a9-A,completed,audio_variant,airport_connection,crowd_averse_rider,17,9,8,17,6,6,1.0,1.0,0.0,3,3,2,0,transfers,confirmation,12
20260711_170200_b-n0001,C-MT-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-400501dfd8-T,completed,text_only,midday_transfer,crowd_averse_rider,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260711_170200_b-n0001_02,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-4fd7adbe12-T,completed,text_only,crowded_event_exit,delay_sensitive_traveler,9,5,4,9,4,4,0.6666666666666666,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260711_171302_b-n0001,C-MT-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-400501dfd8-A,completed,audio_variant,midday_transfer,crowd_averse_rider,11,6,5,11,4,4,1.0,1.0,0.0,3,3,1,0,reliability,confirmation,6
20260711_171332_b-n0001,C-CEE-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-518e048a12-T,completed,text_only,crowded_event_exit,crowd_averse_rider,9,5,4,9,4,4,0.6666666666666666,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260711_171332_b-n0001_02,C-CEE-DST-HESIT-PIP-FWH-MP3M4-DEFAU-MED-I0-4fd7adbe12-A,completed,audio_variant,crowded_event_exit,delay_sensitive_traveler,13,7,6,13,6,6,0.6666666666666666,1.0,1.0,3,3,0,0,reliability,confirmation,9
20260711_172504_b-n0001,C-CEE-CAR-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-518e048a12-A,completed,audio_variant,crowded_event_exit,crowd_averse_rider,11,6,5,11,4,4,0.6666666666666666,1.0,0.0,2,2,1,0,transfers,reliability,6
20260711_172635_b-n0001,C-MT-DST-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-0ac7395939-T,completed,text_only,midday_transfer,delay_sensitive_traveler,9,5,4,9,4,2,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260711_173105_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-02fd33f37b-T,completed,text_only,crowded_event_exit,risk_averse_novice,15,8,7,15,4,4,0.6666666666666666,1.0,0.0,2,2,0,0,transfers,reliability,9
20260711_173807_b-n0001,C-MPCC-CAR-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-e3936774f7-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,19,10,9,19,6,5,1.0,0.0,0.0,3,2,1,0,route,clarification,11
20260711_173837_b-n0001,C-MT-DST-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-0ac7395939-A,completed,audio_variant,midday_transfer,delay_sensitive_traveler,20,10,10,20,0,0,0.6666666666666666,1.0,1.0,0,0,1,0,route,route,13
20260711_174516_b-n0001,C-CEE-RAN-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-02fd33f37b-A,completed,audio_variant,crowded_event_exit,risk_averse_novice,9,5,4,9,0,0,0.0,1.0,1.0,0,0,2,0,reliability,route,4
20260711_174939_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-13f8343ffb-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260711_175910_b-n0001,C-MPCC-CAR-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-e3936774f7-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,19,10,9,19,0,0,0.0,1.0,1.0,0,0,6,0,route,clarification,5
20260711_180141_b-n0001,C-MPCC-FC-MC-PIP-FWH-MP3M4-DEFAU-MED-I0-13f8343ffb-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,11,6,5,11,4,4,1.0,1.0,1.0,3,3,1,0,route,confirmation,9
20260711_180341_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-4b023c574d-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260711_181543_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-7ed09cfebe-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260711_181543_b-n0001_02,C-MPCC-DST-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-4b023c574d-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,17,9,8,17,5,3,1.0,1.0,0.0,3,3,3,0,route,confirmation,14
20260711_182744_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-7ed09cfebe-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,7,7,1.0,0.0,0.0,1,0,2,0,transfers,route,15
20260711_183045_b-n0001,C-MPCC-DST-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-0abace748a-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260711_184217_b-n0001,C-MPCC-DST-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-0abace748a-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,13,7,6,13,4,3,1.0,1.0,1.0,3,3,2,0,route,confirmation,10
20260711_184517_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-41c13f07cd-T,completed,text_only,morning_peak_cross_city,focused_commuter,11,6,5,11,4,3,1.0,1.0,0.0,3,3,0,0,transfers,confirmation,9
20260711_185018_b-n0001,C-MT-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-f74deb6e5d-T,completed,text_only,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260711_185518_b-n0001,C-MPCC-DST-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-daf9c05fc9-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,4,3,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260711_185748_b-n0001,C-MPCC-FC-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-41c13f07cd-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,19,10,9,19,0,0,0.3333333333333333,1.0,1.0,0,0,6,0,route,route,8
20260711_190249_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-d35087598b-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,route,confirmation,6
20260711_190419_b-n0001,C-MT-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-f74deb6e5d-A,completed,audio_variant,midday_transfer,focused_commuter,15,8,7,15,3,3,1.0,1.0,1.0,3,3,2,0,route,confirmation,12
20260711_190720_b-n0001,C-MPCC-DST-SC-PIP-VOS-MP3M4-DEFAU-MED-I0-daf9c05fc9-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,5,3,2,5,0,0,0.0,1.0,1.0,0,0,1,0,route,route,0
20260711_190920_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-f7c2e7f0b8-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,7
20260711_191451_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-d35087598b-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,13,7,6,13,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,8
20260711_191921_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-c2dcc05818-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260711_192121_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-f7c2e7f0b8-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,17,9,8,17,5,4,1.0,1.0,1.0,3,3,2,0,reliability,confirmation,12
20260711_192722_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-4995c4c1b4-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260711_193053_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-c2dcc05818-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,13,7,6,13,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,10
20260711_193624_b-n0001,C-MPCC-RAN-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-4f090abb7c-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,5
20260711_193924_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-MP3M4-DEFAU-MED-I0-4995c4c1b4-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,20,10,10,20,7,5,1.0,1.0,1.0,3,3,2,0,reliability,reliability,14
20260711_194755_b-n0001,C-MPCC-RAN-MC-PIP-VOS-MP3M4-DEFAU-MED-I0-4f090abb7c-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,13,7,6,13,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,9
20260711_195055_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260711_195556_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-MP3M4-DEFAU-MED-I0-2d9dc5947d-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,4,3,1.0,1.0,0.0,3,3,3,0,route,alternative,15
20260713_114613_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-8b6caa5540-T,completed,text_only,late_event,multi_stop_errand_runner,11,6,5,11,4,4,0.6666666666666666,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_115801_b-n0001,C-LE-MSER-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-8b6caa5540-A,completed,audio_variant,late_event,multi_stop_errand_runner,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_121453_b-n0001,C-HA-FC-HESIT-PIP-FWH-MP3M4-PTB-MED-I0-24f28f05c2-T,completed,text_only,hospital_appointment,focused_commuter,8,4,4,8,4,4,1.0,1.0,1.0,3,3,0,0,transfers,time,6
20260713_122517_b-n0001,C-HA-FC-HESIT-PIP-FWH-MP3M4-PTB-MED-I0-24f28f05c2-A,completed,audio_variant,hospital_appointment,focused_commuter,8,4,4,8,4,4,1.0,1.0,1.0,3,3,0,0,transfers,time,6
20260713_123849_b-n0001,C-HA-DST-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-6f3032b88f-T,completed,text_only,hospital_appointment,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_124926_b-n0001,C-HA-DST-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-6f3032b88f-A,completed,audio_variant,hospital_appointment,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_130553_b-n0001,C-HA-MSER-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-4658572ca3-T,completed,text_only,hospital_appointment,multi_stop_errand_runner,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_131719_b-n0001,C-HA-MSER-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-4658572ca3-A,completed,audio_variant,hospital_appointment,multi_stop_errand_runner,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260713_133328_b-n0001,C-MDE-DST-HESIT-PIP-FWH-MP3M4-PAP-MED-I0-324f75fcfe-T,completed,text_only,multi_destination_errands,delay_sensitive_traveler,13,7,6,13,1,1,0.6666666666666666,1.0,1.0,0,0,2,0,route,clarification,7
20260713_143954_b-n0001,C-MDE-DST-HESIT-PIP-FWH-MP3M4-PAP-MED-I0-324f75fcfe-A,not_started,audio_variant,multi_destination_errands,delay_sensitive_traveler,,,,,,,,,,,,,,,,
20260713_211046_b-n0001,C-LE-AR-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-cef00e3e65-T,not_started,text_only,late_event,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211047_b-n0001,C-MPCC-CAR-MC-PIP-FWH-MP3M4-PSS-MED-I0-b1874182f3-T,not_started,text_only,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211049_b-n0001,C-MDE-MSER-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-798275d32c-A,not_started,audio_variant,multi_destination_errands,multi_stop_errand_runner,,,,,,,,,,,,,,,,
20260713_211140_b-n0001,C-AC-RAN-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-f76088615d-T,completed,text_only,airport_connection,risk_averse_novice,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,7
20260713_211141_b-n0001,C-MPCC-CAR-MC-PIP-FWH-MP3M4-PSS-MED-I0-b1874182f3-A,not_started,audio_variant,morning_peak_cross_city,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211141_b-n0001_02,C-LE-AR-CLEAN-PIP-FWH-MP3M4-PCP-MED-I0-cef00e3e65-A,not_started,audio_variant,late_event,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211217_b-n0001,C-MPCC-AR-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-1866e92fb9-T,not_started,text_only,morning_peak_cross_city,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211218_b-n0001,C-HA-CAR-SC-PIP-FWH-MP3M4-PAP-MED-I0-d4c7211035-T,not_started,text_only,hospital_appointment,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211257_b-n0001,C-HA-CAR-SC-PIP-FWH-MP3M4-PAP-MED-I0-d4c7211035-A,not_started,audio_variant,hospital_appointment,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211258_b-n0001,C-MPCC-AR-CLEAN-PIP-FWH-MP3M4-PAP-MED-I0-1866e92fb9-A,not_started,audio_variant,morning_peak_cross_city,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211333_b-n0001,C-HA-RAN-MC-PIP-FWH-MP3M4-PSS-MED-I0-7d3c640de7-T,not_started,text_only,hospital_appointment,risk_averse_novice,,,,,,,,,,,,,,,,
20260713_211335_b-n0001,C-MT-CAR-SC-PIP-FWH-MP3M4-PCC-MED-I0-ea8a5a4024-T,not_started,text_only,midday_transfer,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211408_b-n0001,C-HA-RAN-MC-PIP-FWH-MP3M4-PSS-MED-I0-7d3c640de7-A,not_started,audio_variant,hospital_appointment,risk_averse_novice,,,,,,,,,,,,,,,,
20260713_211411_b-n0001,C-MT-CAR-SC-PIP-FWH-MP3M4-PCC-MED-I0-ea8a5a4024-A,not_started,audio_variant,midday_transfer,crowd_averse_rider,,,,,,,,,,,,,,,,
20260713_211444_b-n0001,C-HA-AR-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-a8494c6312-T,not_started,text_only,hospital_appointment,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211446_b-n0001,C-AC-FC-SC-PIP-FWH-MP3M4-PCP-MED-I0-e805d281f2-T,not_started,text_only,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260713_211520_b-n0001,C-HA-AR-CLEAN-PIP-FWH-MP3M4-PAD-MED-I0-a8494c6312-A,not_started,audio_variant,hospital_appointment,accessibility_rider,,,,,,,,,,,,,,,,
20260713_211527_b-n0001,C-AC-FC-SC-PIP-FWH-MP3M4-PCP-MED-I0-e805d281f2-A,not_started,audio_variant,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260713_211559_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-60a5150b4c-T,not_started,text_only,multi_destination_errands,focused_commuter,,,,,,,,,,,,,,,,
20260713_211627_b-n0001,C-MDE-FC-CLEAN-PIP-FWH-MP3M4-PCC-MED-I0-60a5150b4c-A,not_started,audio_variant,multi_destination_errands,focused_commuter,,,,,,,,,,,,,,,,
20260713_211629_b-n0001,C-AC-AR-HESIT-PIP-FWH-MP3M4-PCC-MED-I0-b3c98fcf15-T,not_started,text_only,airport_connection,accessibility_rider,,,,,,,,,,,,,,,,
